Schuljahr,Amtlicher Gemeindeschlüssel,Verwaltungsbezirk,Schulformschlüssel,Schulform,Schulnummer,Kurzbezeichnung der Schule,Amtliche Bezeichnung 1,Amtliche Bezeichnung 2,Amtliche Bezeichnung 3,Rechtsstatus,Straße und Hausnummer,Postleitzahl,Ort,Homepage,Amtlicher Gemeinde-schlüssel,"Verwaltungsbezirk
(Haupt- und Nebensitz der Schule)",Art der Adresse,Anzahl,Sozialindex
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,101047,"Düsseldorf, GG Helmholtzstr.",Städt. Gem. Grundschule,- Primarstufe -,,Öffentlich,Helmholtzstr. 16,40215.0,Düsseldorf,http://www.ggs-helmholtz.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,315,9
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,101059,"Düsseldorf, GG Adam-Stegerwald-Str.",Städt. Gem. Grundschule,- Primarstufe -,,Öffentlich,Adam-Stegerwald-Str. 14,40595.0,Düsseldorf,https://gg-adam-stegerwald-str.eschool.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,195,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,101060,"Düsseldorf, GG Willi Fährmann",Willi Fährmann Schule,Städt. Gem. Grundschule,,Öffentlich,Ingeborg-Bachmann-Str. 31,40595.0,Düsseldorf,https://www.willi-faehrmann-schule.de/,5111000.0,Krfr. Stadt Düsseldorf,Nebensitz,170,5
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,107049,"Düsseldorf, GG Wichernschule",Wichernschule,Städt. Gem. Grundschule,mit Montessori-Schwerpunkt -Primarstufe-,Öffentlich,Brorsstr. 5,40627.0,Düsseldorf,http://www.wichernschule-duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,230,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,107062,"Düsseldorf, KG Carl-Sonnenschein-Schule",Carl-Sonnenschein-Schule,Städt. Kath. Grundschule,,Öffentlich,Gerresheimer Landstr. 89,40627.0,Düsseldorf,http://www.caso-unterbach.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,190,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,107086,"Düsseldorf, GG Friedrich-von-Spee-Schule",Friedrich-von-Spee-Schule,Städt. Gem. Grundschule,- Primarstufe -,Öffentlich,Am Litzgraben 28a,40489.0,Düsseldorf,http://www.friedrichvonspeeschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,330,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,107141,"Düsseldorf, KG Franz-Vaahsen-Schule",Franz-Vaahsen-Schule,Kath. Grundschule Wittlaer,- Primarstufe -,Öffentlich,Grenzweg 12,40489.0,Düsseldorf,http://kg-franz-vaahsen.eschool.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,365,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,107219,"Düsseldorf, GG Knittkuhl",Gem. Grundschule Knittkuhl,- Primarstufe -,,Öffentlich,Am Mergelsberg 1,40629.0,Düsseldorf,http://www.ggs-knittkuhl.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,285,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,150850,"Düsseldorf, GG Montessori",Städt. Montessori-Grundschule,- Primarstufe -,,Öffentlich,Lindenstr. 102,40233.0,Düsseldorf,http://www.montessori-gs-lindenstrasse.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,410,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,150861,"Düsseldorf, GG Aloys-Odenthal-Schule",Aloys-Odenthal-Schule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,Öffentlich,Diepenstr. 24,40625.0,Düsseldorf,http://aloys-odenthal-grundschule.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,295,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,183635,"Düsseldorf, GG Montessori Grundschule",Städt. Montessori-Grundschule,- Primarstufe -,,Öffentlich,Emil-Barth-Str. 45,40595.0,Düsseldorf,http://www.montessori-schule-duesseldorf-sued.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,300,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,02,Grundschule,192260,"Düsseldorf, JG Yitzhak-Rabin-Schule",Yitzhak-Rabin-Schule,Jüdische Gemeinde Düsseldorf K.d.ö.R.,- Ersatzschule -,Privat,Paul-Spiegel-Platz 1,40476.0,Düsseldorf,http://www.yitzhak-rabin-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,195,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136281,"Düsseldorf, GH Graf-Recke-Str.",Städt. Gem. Hauptschule,,,Öffentlich,Graf-Recke-Str. 230,40235.0,Düsseldorf,https://duesselrecken.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,335,7
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136323,"Düsseldorf, KH Itterstr.",Städtische Katholische Hauptschule,,,Öffentlich,Itterstr. 16,40589.0,Düsseldorf,http://www.khs-itterstrasse.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,310,9
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136359,"Düsseldorf, GH Dumont-Lindemann",Dumont-Lindemann-Schule,Städt. Gem. Hauptschule,,Öffentlich,Weberstr. 3,40215.0,Düsseldorf,http://www.dumont-lindemann-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,275,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136384,"Düsseldorf, GH Schule am Eller Forst",Schule am Eller Forst,Städt. Gemeinschaftshauptschule,,Öffentlich,Vennhauser Allee 167,40627.0,Düsseldorf,http://www.ghs-bernburger.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,320,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136440,"Düsseldorf, KH St.-Benedikt-Schule",St.-Benedikt-Schule,Städt. Kath. Hauptschule,,Öffentlich,Charlottenstr. 110,40210.0,Düsseldorf,http://www.st-benedikt-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,350,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136505,"Düsseldorf, GH Benrath",Städtische Gemeinschaftshauptschule,Benrath,- Sekundarstufe I -,Öffentlich,Melanchthonstr. 2,40597.0,Düsseldorf,http://www.ghs-benrath.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,305,9
2024/25,5111000.0,Krfr. Stadt Düsseldorf,04,Hauptschule,136566,"Düsseldorf, GH Rather Kreuzweg",Wilhelm-Ferdinand-Schüßler-Tagesschule,Städt. Gemeinschaftshauptschule,Sekundarstufe I,Öffentlich,Rather Kreuzweg 21,40472.0,Düsseldorf,http://wfs-tagesschule.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,305,9
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151804,"Düsseldorf, FÖ LE, ES Jan-Wellem-Schule","Jan-Wellem-Schule, Städt. Förderschule",mit den Förderschwerpunkten Lernen und,Emotionale u.soziale Entwickl. P.u.Sek.I,Öffentlich,Heerstr. 18/18a,40227.0,Düsseldorf,https://www.jan-wellem-schule.com/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,210,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151830,"Düsseldorf, FÖ GG Franz-Marc-Schule",Franz-Marc-Schule,Städt. Förderschule,Förderschwerpunkt Geistige Entwicklung,Öffentlich,Lohbachweg 18,40625.0,Düsseldorf,http://www.franzmarcschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,215,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151841,"Düsseldorf, FÖ SE Karl-Tietenberg-Schule",LVR-Förderschule Düsseldorf,Karl-Tietenberg-Schule,"Förderschwerp. Sehen, Primarst. u. Sek.I",Öffentlich,Lärchenweg 23,40599.0,Düsseldorf,http://www.karl-tietenberg-schule.lvr.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,245,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151865,"Düsseldorf, FÖ SQ Rudolf-Hildebrand",Rudolf-Hildebrand-Schule,Städtische Förderschule,Förderschwerpunkt Sprache  -Primarstufe-,Öffentlich,Gotenstr. 20,40225.0,Düsseldorf,http://wp.rudolf-hildebrand-schule-duesseldorf.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,245,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151877,"Düsseldorf, FÖ KM Schule am Volksgarten",LVR-Förderschule Düsseldorf,"Schule am Volksgarten, Förderschwerpunkt",Körperliche und motorische Entwicklung,Öffentlich,Brinckmannstr. 8-10,40225.0,Düsseldorf,https://schule-am-volksgarten.lvr.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,220,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151889,"Düsseldorf, FÖ GG Mosaikschule",Mosaikschule,Städt. Förderschule,Förderschwerpunkt Geistige Entwicklung,Öffentlich,Am Massenberger Kamp 45,40589.0,Düsseldorf,http://www.mosaikschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,225,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151890,"Düsseldorf, FÖ GG Theodor-Andresen",Theodor-Andresen-Schule,Städtische Förderschule,Förderschwerpunkt Geistige Entwicklung,Öffentlich,Lohbachweg 16,40625.0,Düsseldorf,https://www.theodor-andresen-schule.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,185,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151919,"Düsseldorf, FÖ LE, ES Alfred-Herrhausen","Alfred-Herrhausen-Schule, Städt. Förder-",schule m. d.Förderschwerp. Lernen P.u.SI,u. Emotion. u.soziale Entwicklung P.u.SI,Öffentlich,Carl-Friedrich-Goerdeler-Str. 21,40595.0,Düsseldorf,http://www.alfred-herrhausen-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,185,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,151932,"Düsseldorf, FÖ ES Martin-Luther-King",Martin-Luther-King-Schule,"Städt. Förderschule, Förderschwerpunkt",Emotionale u. soziale Entwickl. P.u.SekI,Öffentlich,Schönaustr. 25,40625.0,Düsseldorf,http://www.martin-luther-king-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,145,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,153308,"Düsseldorf, FÖ ES Ferdinand-Schule",Ferdinand-Schule der Graf Recke Stiftung,staatl. gen. priv. Förderschule m.d. FSP,Emotionale u. soziale Entwicklung Sek I,Privat,Buschgasser Weg 25,40489.0,Düsseldorf,http://www.graf-recke-stiftung.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,60,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,153310,"Düsseldorf, FÖ ES, GG Minna-Schule","Minna-Schule d.Graf Recke Stift.,Staatl.",gen.priv.Förderschule m.d.FSP Emot.u.,"soz.Entw.,geistigeEntw. Primar/Sek Iu.II",Privat,Buschgasser Weg 25,40489.0,Düsseldorf,http://www.minna-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,20,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,186600,"Düsseldorf, KR Alfred-Adler-Schule",Alfred-Adler-Schule,Klinikschule der Stadt Düsseldorf,,Öffentlich,Bergische Landstr. 2,40629.0,Düsseldorf,http://www.alfred-adler-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Nebensitz,65,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,187434,"Düsseldorf, FÖ SQ Kurt-Schwitters-Schule",LVR-Förderschule Düsseldorf,Kurt-Schwitters-Schule,Förderschwerpunkt Sprache - Sek.I -,Öffentlich,Gräulinger Str. 110,40625.0,Düsseldorf,http://www.kurt-schwitters-schule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,290,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,08,Förderschule Grund-/Hauptschule,194736,"Düsseldorf, FÖ HK LVR-Gerricus-Schule",LVR-Gerricus-Schule,Förderschule mit dem Förderschwerpunkt,Hören u. Kommunikation  - P. und Sek.I -,Öffentlich,Gräulinger Str. 103,40625.0,Düsseldorf,http://www.gerricus-schule.lvr.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,395,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,100186,"Düsseldorf, RS Borbecker Straße",Städtische Realschule Borbecker Straße,,,Öffentlich,Borbecker Str. 25,40472.0,Düsseldorf,https://www.borbecker-x.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,85,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158550,"Düsseldorf, RS Werner-von-Siemens",Städt. Werner-von-Siemens-Realschule,,,Öffentlich,Rethelstr. 13,40237.0,Düsseldorf,http://rs-rethelstr.schulen.duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,625,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158574,"Düsseldorf, RS Florastraße",Städtische Flora-Realschule,- Sekundarstufe I -,,Öffentlich,Florastr. 69,40217.0,Düsseldorf,http://www.flora-realschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,535,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158586,"Düsseldorf,RS Justus-von-Liebig-Realsch.",Justus-von-Liebig-Realschule,Städt. Realschule,- Sekundarstufe I -,Öffentlich,Ottweilerstr. 20,40476.0,Düsseldorf,http://justus-von-liebig-realschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,515,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158598,"Düsseldorf, RS Anne-Frank",Anne-Frank-Realschule,Städt. Schule der Sekundarstufe I,,Öffentlich,Ackerstr. 174,40233.0,Düsseldorf,http://schulen.duesseldorf.de/rs-ackerstr/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,505,7
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158604,"Düsseldorf, RS Thomas-Edison",Städt. Thomas-Edison-Realschule,- Schule der Sekundarstufe I -,,Öffentlich,Schlüterstr. 18-20,40235.0,Düsseldorf,http://www.rs-thomas-edison.eschool.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,600,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158616,"Düsseldorf, RS Toni-Turek",Städtische Toni-Turek-Realschule,- Sekundarstufe I -,,Öffentlich,Klapheckstr. 31,40474.0,Düsseldorf,http://www.toniturekrealschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,705,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158630,"Düsseldorf, RS Freiherr-vom-Stein",Städt. Freiherr-vom-Stein-Realschule,- Schule der Sekundarstufe I -,Tagesschule,Öffentlich,Färberstr. 40,40223.0,Düsseldorf,https://www.fvs-realschule.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,500,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158641,"Düsseldorf, RS Benrath",Städt. Realschule Benrath,,,Öffentlich,Hospitalstr. 45,40597.0,Düsseldorf,http://www.realschule-benrath.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,645,7
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158665,"Düsseldorf, RS Friedrichstadt",Städt. Realschule Friedrichstadt,- Sekundarstufe I -,,Öffentlich,Luisenstr. 73,40215.0,Düsseldorf,https://realschule-friedrichstadt.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,410,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158689,"Düsseldorf, RS Theodor-Litt",Theodor-Litt-Realschule,Städt. Realschule,- Sekundarstufe I -,Öffentlich,Theodor-Litt-Str. 5,40593.0,Düsseldorf,http://www.theodor-litt-realschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,530,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,158690,"Düsseldorf, RS Benzenberg",Benzenberg-Realschule,Städt. Realschule für Jungen und Mädchen,,Öffentlich,Siegburger Str. 38,40591.0,Düsseldorf,http://www.rs-benzenberg.eschool.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,550,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,183088,"Düsseldorf, RS Carl-Benz-Realschule",Städt. Carl-Benz-Realschule Oberkassel,- Schule der Sekundarstufe I -,,Öffentlich,Lewitstr. 2,40547.0,Düsseldorf,http://carl-benz-realschule.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,500,5
2024/25,5111000.0,Krfr. Stadt Düsseldorf,10,Realschule,193770,"Düsseldorf, RS Georg-Schulhoff",Städt. Georg-Schulhoff-Realschule,- Sekundarstufe I -,,Öffentlich,Kamper Weg 291,40627.0,Düsseldorf,http://www.georg-schulhoff-realschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,615,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,100185,"Düsseldorf, GE Aldekerkstraße",Städt. Gesamtschule Aldekerkstraße,-Schule d. Sekundarstufe I und II-,,Öffentlich,Aldekerkstr. 23,40549.0,Düsseldorf,https://www.ge-aldekerkstrasse.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,110,5
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,164100,"Düsseldorf, GE Dieter-Forte",Städtische Dieter-Forte-Gesamtschule,- Sekundarstufen I und II -,,Öffentlich,Heidelberger Str. 75,40229.0,Düsseldorf,http://www.dieter-forte-gesamtschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1295,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,188232,"Düsseldorf, GE Heinrich-Heine-Gesamtsch.",Städt. Heinrich-Heine-Gesamtschule,- Sekundarstufe I und II -,,Öffentlich,Graf-Recke-Str. 170,40237.0,Düsseldorf,http://www.ge-heinrich-heine.eschool.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,750,7
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,189819,"Düsseldorf, GE Hulda-Pankok-Schule",Hulda-Pankok-Schule,Städt. Gesamtschule,- Sekundarstufen I und II -,Öffentlich,Brinckmannstr. 16,40225.0,Düsseldorf,http://www.hulda-pankok-gesamtschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,950,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,191530,"Düsseldorf, GE International School",International School of Düsseldorf,Private Gesamtschule der Sekundarstufe I,Ersatzschule eigener Art,Privat,Niederrheinstr. 336,40489.0,Düsseldorf,https://www.isdedu.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,115,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,191863,"Düsseldorf, GE Joseph-Beuys",Städt. Joseph-Beuys-Gesamtschule,- Sekundarstufen I und II -,,Öffentlich,Siegburger Str. 149,40591.0,Düsseldorf,http://www.joseph-beuys-gesamtschule.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,880,8
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,192545,"Düsseldorf, GE FreieChristl.Gesamtschule",Freie Christl. Gesamtschule Düsseldorf,Priv.staatl.gen.ev.ErsatzschuleSek Iu.II,d.Rhein.-Berg.Verein Fr. Christl.Schulen,Privat,Fürstenberger Str. 10,40599.0,Düsseldorf,http://www.fcs-duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,690,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,199606,"Düsseldorf, GE Maria-Montessori",Städt. Maria-Montessori-Gesamtschule,- Schule der Sekundarstufen I und II -,,Öffentlich,Lindenstr. 140,40233.0,Düsseldorf,http://www.montessori-gesamtschule.com,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,545,6
2024/25,5111000.0,Krfr. Stadt Düsseldorf,15,Gesamtschule,199916,"Düsseldorf, GE Stettiner Straße",Städtische Gesamtschule Stettiner Straße,-Sekundarstufe I und II-,,Öffentlich,Stettiner Str. 98,40595.0,Düsseldorf,http://www.ge-stettinerstr.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,810,7
2024/25,5111000.0,Krfr. Stadt Düsseldorf,17,Freie Waldorfschule,187410,"Düsseldorf, FW Rudolf-Steiner-Schule",Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,Privat,Diepenstr. 15,40625.0,Düsseldorf,http://www.waldorfschuleduesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,485,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,100015,"Düsseldorf, Gym Wim-Wenders",Städt. Wim-Wenders-Gymnasium,Sekundarstufe I und II,,Öffentlich,Schmiedestr. 25,40227.0,Düsseldorf,https://ww-gym.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,840,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,100187,"Düsseldorf, Gym Bernburger Straße",Städt. Gymnasium Bernburger Straße,,,Öffentlich,Bernburger Str. 44,40229.0,Düsseldorf,https://gy-bernburger-str.eschool.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,115,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164306,"Düsseldorf, Gym Suitbertus",Erzbischöfliches Suitbertus-Gymnasium,Staatl.gen.priv.Gymnasium d.Erzbistums,Köln f.Jungen u. Mädchen  - Sek.I u.II -,Privat,An St. Swidbert 53,40489.0,Düsseldorf,https://www.suitbertus.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,895,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164318,"Düsseldorf, Gym Goethe",Städt. Goethe-Gymnasium mit ehemaligem,Rethel-Gymnasium  -Sekundarst. I und II-,Bilingualer deutsch-englischer Zweig,Öffentlich,Lindemannstr. 57,40237.0,Düsseldorf,http://www.goethe-gymnasium.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,945,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164320,"Düsseldorf, Gym Humboldt",Städt. Humboldt-Gymnasium,,,Öffentlich,Pempelforter Str. 40,40211.0,Düsseldorf,http://www.humboldt-duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1175,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164343,"Düsseldorf, Gym Schloß Benrath",Städt. Schloß-Gymnasium Benrath,- Sekundarstufe I und II -,,Öffentlich,Hospitalstr. 45,40597.0,Düsseldorf,http://www.schloss-gymnasium.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,780,5
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164355,"Düsseldorf,Gym Annette v.Droste-Hülshoff",Annette-von-Droste-Hülshoff-Gymnasium,- Sekundarstufen I und II-,,Öffentlich,Brucknerstr. 19,40593.0,Düsseldorf,http://www.annettegymnasium.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1015,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164379,"Düsseldorf, Gym Marie-Curie",Städt. Marie-Curie-Gymnasium,,,Öffentlich,Gräulinger Str. 15,40625.0,Düsseldorf,http://www.mariecurie-d.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,980,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164380,"Düsseldorf, Gym St.Ursula",St. Ursula-Gymnasium,Staatl. genehm. Gymnasium f. Jungen und,Mädchen des Erzbistums Köln -Sek.I u.II-,Privat,Ritterstr. 16,40213.0,Düsseldorf,https://www.st-ursula-gymnasium.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1115,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164392,"Düsseldorf, Gym Cecilien, Europaschule",Städtisches Cecilien-Gymnasium,- Sek. I und II -  Europaschule,"Bilingualer Zweig, Montessori-Zweig",Öffentlich,Lewitstr. 2,40547.0,Düsseldorf,http://www.ceci.de,5111000.0,Krfr. Stadt Düsseldorf,Nebensitz,55,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164409,"Düsseldorf, Gym Koblenzer Str.",Städt. Gymnasium Koblenzer Straße,- Sekundarstufe I und II -,,Öffentlich,Theodor-Litt-Str. 2,40593.0,Düsseldorf,https://www.kobi-gymnasium.de/,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1025,4
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164434,"Düsseldorf, Gym Comenius",Städt. Comenius-Gymnasium,,,Öffentlich,Hansaallee 90,40547.0,Düsseldorf,http://www.comenius-gymnasium.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,960,2
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164446,"Düsseldorf, Gym Görres",Städt. Görres-Gymnasium,- Sekundarstufe I und II -,Humanistisches Gymnasium seit 1545,Öffentlich,Königsallee 57,40212.0,Düsseldorf,http://www.goerres.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,765,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164458,"Düsseldorf, Gym Geschwister-Scholl",Städt. Geschwister-Scholl-Gymnasium,- Sekundarstufen I und II -,,Öffentlich,Redinghovenstr. 41,40225.0,Düsseldorf,http://www.gsg-duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1105,3
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164460,"Düsseldorf, Gym Theodor-Fliedner",Theodor-Fliedner-Gymnasium,Priv. Gymnasium,der ev. Kirche im Rheinland,Privat,Kalkumer Schloßallee 28,40489.0,Düsseldorf,http://tfg-duesseldorf.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,1100,
2024/25,5111000.0,Krfr. Stadt Düsseldorf,20,Gymnasium,164471,"Düsseldorf, Gym Leibniz-Montessori",Städt. Leibniz-Montessori Gymnasium,- Sekundarstufe I und II -,,Öffentlich,Scharnhorststr. 8,40477.0,Düsseldorf,http://www.leibniz-montessori.de,5111000.0,Krfr. Stadt Düsseldorf,Hauptsitz,805,3
