Bezirksregierung,Kreis/Stadt,Schulform,Schulnummer,Schulname,Sozialindex,latitude,longitude,found_address
Arnsberg,Stadt Bochum,Gymnasium,169225,"Bochum, Gym Theodor-Körner",1,51.4276416,7.1511762,"Theodor-Körner Schule, 42-48, Keilstraße, Dahlhausen, Bochum-Südwest, Bochum, Nordrhein-Westfalen, 44879, Deutschland"
Arnsberg,Stadt Bochum,Gymnasium,169237,"Bochum, Gym Heinrich-v.-Kleist-Gymnasium",3,,,
Arnsberg,Stadt Bochum,Gymnasium,169699,"Bochum, Gym Märkisches Gymnasium",4,51.4778592,7.1364782,"Märkisches Gymnasium Wattenscheid, 42-44, Saarlandstraße, Wattenscheid, Bochum-Wattenscheid, Bochum, Nordrhein-Westfalen, 44866, Deutschland"
Arnsberg,Stadt Bochum,Gymnasium,169705,"Bochum, Gym Hellweg Europaschule",3,51.4863303,7.227728,"Hildegardis-Gymnasium Bochum, 1, Klinikstraße, Innenstadt, Bochum-Mitte, Bochum, Nordrhein-Westfalen, 44791, Deutschland"
Arnsberg,Stadt Bochum,Gymnasium,195947,"Bochum, Gym Neues Gymnasium",2,51.4676705,7.2316495,"Neues Gymnasium Bochum, 45, Querenburger Straße, Wiemelhausen, Bochum-Mitte, Bochum, Nordrhein-Westfalen, 44789, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,100132,"Dortmund, GE Reinoldi-Gesamtschule",6,51.545239,7.3685689,"Reinoldi-Gesamtschule, 107, Im Odemsloh, Westerfilde, Mengede, Dortmund, Nordrhein-Westfalen, 44357, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,100177,"Dortmund, GE im Süden",4,,,
Arnsberg,Stadt Dortmund,Gesamtschule,164240,"Dortmund, GE Scharnhorst",7,51.5506694,7.5453053,"Gesamtschule Scharnhorst, Hesseweg, Scharnhorst-Ost, Scharnhorst, Dortmund, Nordrhein-Westfalen, 44328, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,188207,"Dortmund, GE Heinrich-Böll",6,51.5036818,7.3361254,"Heinrich-Böll-Gesamtschule, Westricher Straße, Somborn, Lütgendortmund, Dortmund, Nordrhein-Westfalen, 44388, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,188219,"Dortmund, GE Geschwister-Scholl",4,51.5295718,7.554476,"Geschwister-Scholl-Gesamtschule, 3-5, Haferfeldstraße, Brackeler Feld, Brackel, Dortmund, Nordrhein-Westfalen, 44309, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,188220,"Dortmund, GE Anne-Frank-Schule",9,51.5305919,7.4628579,"Anne-Frank-Gesamtschule, Carl-Holtschneider-Straße, Nordmarkt, Innenstadt Nord, Dortmund, Nordrhein-Westfalen, 44145, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,188700,"Dortmund, GE Gartenstadt",8,51.4995272,7.5038346,"Gesamtschule Gartenstadt, Schwarze-Becker-Straße, Gartenstadt, Innenstadt Ost, Dortmund, Nordrhein-Westfalen, 44141, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,188827,"Dortmund, GE Gustav-Heinemann",8,51.5337093,7.4063159,"Gustav-Heinemann-Gesamtschule, Wispelbreite, Mailoh, Huckarde, Dortmund, Nordrhein-Westfalen, 44369, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,189960,"Dortmund, GE Brünninghausen",3,51.4805172,7.4561824,"Gesamtschule Brünninghausen, 15, Klüsenerskamp, Hombruch, Brünninghausen, Hombruch, Dortmund, Nordrhein-Westfalen, 44225, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,192820,"Dortmund, GE Martin-Luther-King",7,51.5017194,7.4054019,"Martin-Luther-King-Gesamtschule, Fine Frau, Oberdorstfeld, Innenstadt West, Dortmund, Nordrhein-Westfalen, 44149, Deutschland"
Arnsberg,Stadt Dortmund,Gesamtschule,193641,"Dortmund, GE Europaschule",4,51.5116805,7.5323452,"Europaschule Dortmund, 64, Am Gottesacker, Wambel, Brackel, Dortmund, Nordrhein-Westfalen, 44143, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169274,"Dortmund, Gym Bert-Brecht-Gymnasium",3,51.517881,7.3611255,"Bert-Brecht-Gymnasium, 5, Sumbecks Holz, Hangeney, Kirchlinde, Huckarde, Dortmund, Nordrhein-Westfalen, 44379, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169286,"Dortmund, Gym Heisenberg",5,51.553311,7.4957741,"Heisenberg Gymnasium, Derner Straße, Kemminghausen, Eving, Dortmund, Nordrhein-Westfalen, 44339, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169298,"Dortmund, Gym Immanuel-Kant",3,51.5319404,7.5952493,"Immanuel-Kant-Gymnasium, 42, Grüningsweg, Asseln-Süd, Asseln, Brackel, Dortmund, Nordrhein-Westfalen, 44319, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169304,"Dortmund, Gym Max-Planck-Gymnasium",2,51.4898492,7.4605139,"Max-Planck-Gymnasium, 70-72, Ardeystraße, Innenstadt Ost, Dortmund, Nordrhein-Westfalen, 44139, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169328,"Dortmund, Gym Helene-Lange",2,51.4748223,7.450762,"Helene-Lange-Gymnasium, 55a, Am Hombruchsfeld, Hombruch, Kirchhörde, Hombruch, Dortmund, Nordrhein-Westfalen, 44225, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169330,"Dortmund, Gym Käthe-Kollwitz",3,51.5102825,7.4721548,"Käthe-Kollwitz-Gymnasium, Rosental, Mitte, Innenstadt West, Dortmund, Nordrhein-Westfalen, 44135, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169341,"Dortmund, Gym Stadtgymnasium Dortmund",6,51.5113834,7.473218,"Stadtgymnasium, Ostwall, Mitte, Innenstadt West, Dortmund, Nordrhein-Westfalen, 44135, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169353,"Dortmund, Gym Reinoldus u. Schiller",4,51.5267628,7.4592778,"Helmholtz-Gymnasium Dortmund, 122, Münsterstraße, Nordmarkt, Innenstadt Nord, Dortmund, Nordrhein-Westfalen, 44145, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169390,"Dortmund, Gym Schweizer Allee",2,51.4915923,7.5646596,"Gymnasium an der Schweizer Allee, 18-20, Schweizer Allee, Aplerbeck, Dortmund, Nordrhein-Westfalen, 44287, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169407,"Dortmund, Gym Leibniz",3,51.501202,7.4419695,"Leibniz-Gymnasium | Dortmund International School, 163, Kreuzstraße, Kreuzviertel, Innenstadt West, Dortmund, Nordrhein-Westfalen, 44137, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169419,"Dortmund, Gym Goethe",3,51.4798682,7.4924666,"Goethe-Gymnasium, 12, Stettiner Straße, Pferdebachtal, Wellinghofen, Hörde, Dortmund, Nordrhein-Westfalen, 44263, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169420,"Dortmund, Gym Helmholtz",8,51.5267628,7.4592778,"Helmholtz-Gymnasium Dortmund, 122, Münsterstraße, Nordmarkt, Innenstadt Nord, Dortmund, Nordrhein-Westfalen, 44145, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,169456,"Dortmund, Gym Phoenix",3,51.4926928,7.4999532,"Phoenix-Gymnasium, Seekante, Hörde, Dortmund, Nordrhein-Westfalen, 44263, Deutschland"
Arnsberg,Stadt Dortmund,Gymnasium,183167,"Dortmund, Gym Heinrich-Heine",4,51.5588554,7.3903767,"Heinrich-Heine-Gymnasium, 34, Dörwerstraße, Nette, Mengede, Dortmund, Nordrhein-Westfalen, 44359, Deutschland"
Arnsberg,Stadt Hagen,Gesamtschule,184019,"Hagen, GE Fritz-Steinhoff-Schule",6,51.3978261,7.4781857,"Fritz-Steinhoff-Gesamtschule, Hammersteinstraße, Boele, Hagen-Nord, Hagen, Nordrhein-Westfalen, 58099, Deutschland"
Arnsberg,Stadt Hagen,Gesamtschule,189170,"Hagen, GE Haspe",6,51.3472301,7.4172367,"Gesamtschule Haspe, 2, Kirmesplatz, Hestert, Haspe, Hagen, Nordrhein-Westfalen, 58135, Deutschland"
Arnsberg,Stadt Hagen,Gesamtschule,189984,"Hagen, GE Eilpe",5,51.3396834,7.4894773,"Gesamtschule Eilpe, Wörthstraße, Eilperfeld, Eilpe, Eilpe/Dahl, Hagen, Nordrhein-Westfalen, 58091, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,169468,"Hagen, Gym Fichte",4,51.3560884,7.468871,"Fichte-Gymnasium, Bergischer Ring, Oberhagen, Mittelstadt, Hagen-Mitte, Hagen, Nordrhein-Westfalen, 58095, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,169470,"Hagen, Gym Albrecht-Dürer",3,51.3677987,7.4836743,"Albrecht-Dürer-Gymnasium, 73, Heinitzstraße, Eppenhausen, Hochschulviertel, Hagen-Mitte, Hagen, Nordrhein-Westfalen, 58097, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,169481,"Hagen, Gym Theodor-Heuss",3,51.3695454,7.478115,"Theodor-Heuss-Gymnasium, Am Höing, Eppenhausen, Hochschulviertel, Hagen-Mitte, Hagen, Nordrhein-Westfalen, 58097, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,169511,"Hagen, Gym Christian-Rohlfs",5,51.3517069,7.4245725,"Christian-Rohlfs-Gymnasium, Am Hasper Bahnhof, Hestert, Haspe, Hagen, Nordrhein-Westfalen, 58135, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,169523,"Hagen, Gym Ricarda-Huch",5,51.3611193,7.4742931,"Ricarda-Huch-Gymnasium, 1, Voswinckelstraße, Oberhagen, Mittelstadt, Hagen-Mitte, Hagen, Nordrhein-Westfalen, 58095, Deutschland"
Arnsberg,Stadt Hagen,Gymnasium,170021,"Hagen, Gym Hohenlimburg",3,51.3630634,7.5707124,"Gymnasium Hohenlimburg, 27, Wiesenstraße, Elsey, Hohenlimburg, Hagen, Nordrhein-Westfalen, 58119, Deutschland"
Arnsberg,Stadt Hamm,Gesamtschule,100051,"Hamm, GE Arnold-Freymuth-Gesamtschule",6,51.2401233,6.4010013,"Anne-Frank-Gesamtschule Viersen, Unter-Beberich, Hamm, Viersen, Tönisvorst, Kreis Viersen, Nordrhein-Westfalen, 41748, Deutschland"
Arnsberg,Stadt Hamm,Gesamtschule,189250,"Hamm, GE Friedens",5,,,
Arnsberg,Stadt Hamm,Gesamtschule,189807,"Hamm, GE Sophie-Scholl-Schule",5,51.6962744,7.749125,"Sophie-Scholl-Gesamtschule, Marinestraße, Hövel, Bockum-Hövel, Hamm, Nordrhein-Westfalen, 59075, Deutschland"
Arnsberg,Stadt Hamm,Gymnasium,169559,"Hamm, Gym Galilei",4,51.6904412,7.7837116,"Galilei-Gymnasium, Pfarrer-Erich-Büscher-Weg, Bockum-Hövel, Hamm, Nordrhein-Westfalen, 59065, Deutschland"
Arnsberg,Stadt Hamm,Gymnasium,169560,"Hamm, Gym Beisenkamp-Gymnasium",2,51.671796,7.8308051,"Beisenkamp-Gymnasium, 1, Am Beisenkamp, Hamm-Mitte, Hamm, Nordrhein-Westfalen, 59063, Deutschland"
Arnsberg,Stadt Hamm,Gymnasium,169572,"Hamm, Gym Hammonense",2,51.685107,7.8199111,"Gymnasium Hammonense, Adenauerallee, Hamm-Mitte, Hamm, Nordrhein-Westfalen, 59065, Deutschland"
Arnsberg,Stadt Hamm,Gymnasium,169584,"Hamm, Gym Märkisches",4,51.6634886,7.7922063,"Märkisches Gymnasium Hamm, Uranusstraße, Daberg, Pelkum, Hamm, Nordrhein-Westfalen, 59067, Deutschland"
Arnsberg,Stadt Hamm,Gymnasium,169596,"Hamm, Gym Freiherr-vom-Stein",1,51.684678,7.8852135,"Freiherr-vom-Stein Gymnasium, Werner-Figgen-Weg, Werries, Uentrop, Hamm, Nordrhein-Westfalen, 59071, Deutschland"
Arnsberg,Stadt Herne,Gesamtschule,186740,"Herne, GE Wanne-Eickel",9,51.5305079,7.1548001,"Gesamtschule Wanne-Eickel, 41, Stöckstraße, Wanne-Bickern, Wanne, Herne, Nordrhein-Westfalen, 44649, Deutschland"
Arnsberg,Stadt Herne,Gesamtschule,188748,"Herne, GE Mont-Cenis",7,51.5377919,7.2468727,"Mont-Cenis-Gesamtschule, 180, Mont-Cenis-Straße, Sodingen, Herne, Nordrhein-Westfalen, 44627, Deutschland"
Arnsberg,Stadt Herne,Gesamtschule,189339,"Herne, GE Erich-Fried",6,51.535803,7.2007609,"Erich-Fried-Gesamtschule, Grabenstraße, Holsterhausen, Herne-Mitte, Herne, Nordrhein-Westfalen, 44625, Deutschland"
Arnsberg,Stadt Herne,Gymnasium,169602,"Herne, Gym Haranni",5,51.542395,7.2275468,"Haranni-Gymnasium, 58, Hermann-Löns-Straße, Herne-Mitte, Herne, Nordrhein-Westfalen, 44623, Deutschland"
Arnsberg,Stadt Herne,Gymnasium,169614,"Herne, Gym Pestalozzi",5,51.54416,7.2127095,"Pestalozzi Gymnasium, 6, Harpener Weg, Baukau, Baukau-Ost, Herne-Mitte, Herne, Nordrhein-Westfalen, 44629, Deutschland"
Arnsberg,Stadt Herne,Gymnasium,169626,"Herne, Gym Otto-Hahn",3,51.5388387,7.241408,"Otto-Hahn-Gymnasium, 168, Hölkeskampring, Sodingen, Herne, Nordrhein-Westfalen, 44625, Deutschland"
Arnsberg,Stadt Herne,Gymnasium,169675,"Herne, Gym Wanne",5,51.5305079,7.1548001,"Gesamtschule Wanne-Eickel, 41, Stöckstraße, Wanne-Bickern, Wanne, Herne, Nordrhein-Westfalen, 44649, Deutschland"
Arnsberg,Stadt Herne,Gymnasium,169687,"Herne, Gym Eickel",3,51.5305079,7.1548001,"Gesamtschule Wanne-Eickel, 41, Stöckstraße, Wanne-Bickern, Wanne, Herne, Nordrhein-Westfalen, 44649, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,100044,"Gütersloh, GE an der Ahornallee",3,51.927107,8.3926477,"Gesamtschule an der Ahornallee, Ahornallee, Blankenhagen, Gütersloh, Kreis Gütersloh, Nordrhein-Westfalen, 33330, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,188839,"Gütersloh, GE Anne-Frank-Schule",6,51.9078894,8.3609286,"Anne-Frank-Gesamtschule, Westring, Pavenstädt, Gütersloh, Kreis Gütersloh, Nordrhein-Westfalen, 33334, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,192739,"Borgholzhausen, GE Peter-A.-Böckstiegel",2,,,
Detmold,Kreis Gütersloh,Gesamtschule,193630,"Gütersloh, GE Janusz-Korczak",3,51.8844704,8.3664482,"Janusz Korczak-Gesamtschule, Schledebrückstraße, Kattenstroth, Gütersloh, Kreis Gütersloh, Nordrhein-Westfalen, 33334, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,196824,"Harsewinkel, GE Tecklenburger Weg",3,51.9621852,8.2192409,"Gesamtschule Harsewinkel, 4, Tecklenburger Weg, Harsewinkel, Kreis Gütersloh, Nordrhein-Westfalen, 33428, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,196885,"Herzebrock-Clarholz, GE Von-Zumbusch",3,51.8877498,8.2453261,"Von-Zumbusch-Schule, Am Hallenbad, Herzebrock, Herzebrock-Clarholz, Kreis Gütersloh, Nordrhein-Westfalen, 33442, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,197622,"Rheda-Wiedenbrück, GE Moritz-Fontaine",5,51.8480789,8.2765656,"Moritz-Fontaine-Gesamtschule, Mergelstraße, Rheda, Rheda-Wiedenbrück, Kreis Gütersloh, Nordrhein-Westfalen, 33378, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,197634,"Rietberg, GE Richard-von-Weizsäcker",3,51.8096615,8.4311892,"Richard-von-Weizsäcker-Gesamtschule der Stadt Rietberg, 24, Teichweg, Rietberg, Kreis Gütersloh, Nordrhein-Westfalen, 33397, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,197658,"Verl, GE St.-Anna-Straße",2,51.884271,8.5033532,"Gesamtschule Verl, 28, Sankt-Anna-Straße, Verl, Kreis Gütersloh, Nordrhein-Westfalen, 33415, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,198699,"Schloß Holte-Stukenbrock, GE Jahnstraße",2,51.9040072,8.6101442,"Gesamtschule Schloß Holte-Stukenbrock, 11, Jahnstraße, Schloß Holte, Schloß Holte-Stukenbrock, Kreis Gütersloh, Nordrhein-Westfalen, 33758, Deutschland"
Detmold,Kreis Gütersloh,Gesamtschule,198973,"Halle, GE Wasserwerkstraße",3,52.0492524,8.3538725,"Gesamtschule Halle Westfalen, Wasserwerkstraße, Gartnisch, Halle (Westf.), Kreis Gütersloh, Nordrhein-Westfalen, 33790, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,168713,"Halle, Gym Kreis",2,,,
Detmold,Kreis Gütersloh,Gymnasium,169109,"Gütersloh, Gym Schulstr.",3,,,
Detmold,Kreis Gütersloh,Gymnasium,169110,"Rheda-Wiedenbrück, Gym Rats",2,51.8548807,8.2878444,"Rats-Apotheke, 13, Bahnhofstraße, Rheda, Rheda-Wiedenbrück, Kreis Gütersloh, Nordrhein-Westfalen, 33378, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,169122,"Rheda-Wiedenbrück, Gym Einstein",3,51.8508306,8.2727152,"Einstein-Gymnasium, Erich-Kästner-Straße, Rheda, Rheda-Wiedenbrück, Kreis Gütersloh, Nordrhein-Westfalen, 33378, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,169134,"Rietberg, Gym Nepomucenum",1,51.808953,8.4345559,"Gymnasium Nepomucenum Rietberg, 65, Torfweg, Rietberg, Kreis Gütersloh, Nordrhein-Westfalen, 33397, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,186004,"Verl, Gym St.-Anna-Straße",1,51.8827159,8.5040697,"Sankt-Anna-Straße, Verl, Kreis Gütersloh, Nordrhein-Westfalen, 33415, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,191589,"Harsewinkel, Gym Dechant-Budde-Weg",2,51.9633289,8.2244812,"Dechant-Budde-Weg, Harsewinkel, Kreis Gütersloh, Nordrhein-Westfalen, 33428, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,194219,"Steinhagen, Gym Am Cronsbach",1,51.9994818,8.4235097,"Am Cronsbach, Steinhagen, Kreis Gütersloh, Nordrhein-Westfalen, 33803, Deutschland"
Detmold,Kreis Gütersloh,Gymnasium,194256,"Schloß Holte-Stukenbrock, Gym Holter Str",1,51.90101,8.634783,"Gymnasium Schloß Holte-Stukenbrock, Holter Straße, Stukenbrock, Schloß Holte-Stukenbrock, Kreis Gütersloh, Nordrhein-Westfalen, 33758, Deutschland"
Detmold,Kreis Herford,Gesamtschule,189315,"Hiddenhausen, GE Olof-Palme",2,52.1526281,8.6359633,"Olof-Palme-Gesamtschule, 5, Pestalozzistraße, Lippinghausen, Hiddenhausen, Kreis Herford, Nordrhein-Westfalen, 32120, Deutschland"
Detmold,Kreis Herford,Gesamtschule,189509,"Herford, GE Salzufler Str.",7,52.1136233,8.6814714,"Salzufler Straße, Stiftberg, Neustädter Feldmark, Herford, Kreis Herford, Nordrhein-Westfalen, 32052, Deutschland"
Detmold,Kreis Herford,Gesamtschule,190263,"Bünde, GE Erich Kästner-Gesamtschule",3,52.2054945,8.5597182,"Erich Kästner Gesamtschule, Ravensberger Straße, Ennigloh, Gewinghausen, Bünde, Kreis Herford, Nordrhein-Westfalen, 32257, Deutschland"
Detmold,Kreis Herford,Gesamtschule,190287,"Löhne, GE Bertolt-Brecht",4,52.2205817,8.7098752,"Bertolt-Brecht-Gesamtschule, Zur Schule, Mennighüffen, Westscheid, Löhne, Kreis Herford, Nordrhein-Westfalen, 32584, Deutschland"
Detmold,Kreis Herford,Gesamtschule,190330,"Spenge, GE Regenbogen",3,52.1444506,8.4869861,"Regenbogen-Gesamtschule Spenge, Charlottenburg, Spenge, Hückerkreuz, Spenge, Kreis Herford, Nordrhein-Westfalen, 32139, Deutschland"
Detmold,Kreis Herford,Gesamtschule,190378,"Rödinghausen, GE An der Stertwelle",2,52.2476137,8.5056908,"Gesamtschule Rödinghausen, An der Stertwelle, Schwenningdorf, Rödinghausen, Kreis Herford, Nordrhein-Westfalen, 32289, Deutschland"
Detmold,Kreis Herford,Gymnasium,168749,"Bünde, Gym am Markt",2,52.1949625,8.5854148,"Gymnasium am Markt, 12, Marktstraße, Bünde-Mitte, Bünde, Kreis Herford, Nordrhein-Westfalen, 32257, Deutschland"
Detmold,Kreis Herford,Gymnasium,168750,"Bünde, Gym Freiherr-vom-Stein",1,52.2051085,8.5569154,"Freiherr vom Stein Gymnasium, Ringstraße, Ennigloh, Gewinghausen, Bünde, Kreis Herford, Nordrhein-Westfalen, 32257, Deutschland"
Detmold,Kreis Herford,Gymnasium,168762,"Enger, Gym Widukind",1,52.1415079,8.5484871,"Widukind-Gymnasium Enger, 22, Tiefenbruchstraße, Enger, Kreis Herford, Nordrhein-Westfalen, 32130, Deutschland"
Detmold,Kreis Herford,Gymnasium,168774,"Herford, Gym Ravensberger",2,52.1205752,8.6777407,"Ravensberger Gymnasium, 10, Werrestraße, Stiftberg, Herford-Stadt, Herford, Kreis Herford, Nordrhein-Westfalen, 32049, Deutschland"
Detmold,Kreis Herford,Gymnasium,168786,"Herford, Gym Königin-Mathilde",2,52.1165944,8.6893766,"Königin-Mathilde-Gymnasium, Kattenschling, Stiftberg, Herford-Stadt, Herford, Kreis Herford, Nordrhein-Westfalen, 32049, Deutschland"
Detmold,Kreis Herford,Gymnasium,168798,"Herford, Gym Friedrichs",2,52.1206052,8.6738574,"Friedrichs Gymnasium Herford, Rischmüllerufer, Neustädter Feldmark, Herford, Kreis Herford, Nordrhein-Westfalen, 32049, Deutschland"
Detmold,Kreis Herford,Gymnasium,168804,"Löhne, Gym Albert-Schweitzer-Str.",2,52.2035989,8.7205418,"Städtisches Gymnasium Löhne, 16, Albert-Schweitzer-Straße, Ulenburg, Löhne, Kreis Herford, Nordrhein-Westfalen, 32584, Deutschland"
Detmold,Kreis Herford,Gymnasium,168816,"Vlotho, Gym Weser",1,52.1638935,8.8698711,"Weser-Gymnasium Vlotho, 12, Prof.-Domagk-Straße, Winterberg, Vlotho, Kreis Herford, Nordrhein-Westfalen, 32602, Deutschland"
Detmold,Kreis Höxter,Gesamtschule,197695,"Bad Driburg, GE Geschwister-Scholl-Str.",4,51.7270239,9.0203912,"Geschwister-Scholl-Straße, Widukind-Siedlung, Bad Driburg, Kreis Höxter, Nordrhein-Westfalen, 33014, Deutschland"
Detmold,Kreis Höxter,Gesamtschule,197890,"Brakel, GE Am Bahndamm",2,51.7136965,9.184974,"Gesamtschule Brakel, Am Bahndamm, Brakel, Kreis Höxter, Nordrhein-Westfalen, 33034, Deutschland"
Detmold,Kreis Höxter,Gymnasium,168865,"Höxter, Gym König-Wilhelm",2,51.7764442,9.3715188,"König-Wilhelm-Gymnasium, 11, Im Flor, Höxter, Kreis Höxter, Nordrhein-Westfalen, 37671, Deutschland"
Detmold,Kreis Höxter,Gymnasium,169067,"Warburg, Gym Marianum",1,51.4871431,9.1489505,"Gymnasium Marianum, 7, Hinter der Mauer Süd, Warburg, Kreis Höxter, Nordrhein-Westfalen, 34414, Deutschland"
Detmold,Kreis Höxter,Gymnasium,169079,"Warburg, Gym Hüffert",1,51.4891992,9.1393779,"Hüffertstraße, Warburg, Kreis Höxter, Nordrhein-Westfalen, 34414, Deutschland"
Detmold,Kreis Höxter,Gymnasium,183714,"Steinheim, Gym Stettiner Str.",1,51.8758064,9.0829776,"Stettiner Straße, Steinheim, Kreis Höxter, Nordrhein-Westfalen, 32839, Deutschland"
Detmold,Kreis Höxter,Gymnasium,184652,"Beverungen, Gym Birkenstraße",2,51.6663324,9.3683377,"Städt. Gymnasium Beverungen, 5, Birkenstraße, Beverungen, Kreis Höxter, Nordrhein-Westfalen, 37688, Deutschland"
Detmold,Kreis Lippe,Gesamtschule,186375,"Leopoldshöhe, GE Felix-Fechenbach",1,52.0186491,8.6907463,"Felix-Fechenbach-Gesamtschule, 25, Schulstraße, Leopoldshöhe, Kreis Lippe, Nordrhein-Westfalen, 33818, Deutschland"
Detmold,Kreis Lippe,Gesamtschule,189108,"Detmold, GE Geschwister-Scholl",5,51.939593,8.8547409,"Geschwister-Scholl-Gesamtschule, 9, Sprottauer Straße, Hiddeser Berg, Detmold-Süd, Detmold, Kreis Lippe, Nordrhein-Westfalen, 32756, Deutschland"
Detmold,Kreis Lippe,Gesamtschule,192624,"Lemgo, GE Karla-Raveh",2,52.0353384,8.9125276,"Karla-Raveh-Gesamtschule, 31, Vogelsang, Spiegelberg, Lemgo, Kreis Lippe, Nordrhein-Westfalen, 32657, Deutschland"
Detmold,Kreis Lippe,Gesamtschule,195911,"Bad Salzuflen, GE Schulzentrum Aspe",5,52.0640525,8.7334421,"Schulzentrum Aspe, 5, Paul-Schneider-Straße, Werl-Aspe, Knetterheide, Bad Salzuflen, Kreis Lippe, Nordrhein-Westfalen, 32107, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168658,"Blomberg, Gym Hermann-Vöchting",1,51.9469398,9.1055911,"Hermann-Vöchting-Gymnasium, 20, Ostring, Blomberg, Kreis Lippe, Nordrhein-Westfalen, 32825, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168660,"Detmold, Gym Martin-Luther-Str.",2,51.9348288,8.8585945,"Martin-Luther-Straße, Hiddeser Berg, Detmold-Süd, Detmold, Kreis Lippe, Nordrhein-Westfalen, 32756, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168683,"Detmold, Gym Leopoldinum",2,51.9313881,8.8834811,"Gymnasium Leopoldinum, Hornsche Straße, Detmold-Nord, Detmold, Kreis Lippe, Nordrhein-Westfalen, 32756, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168695,"Detmold, Gym Christian-Dietrich-Grabbe",2,,,
Detmold,Kreis Lippe,Gymnasium,168701,"Lage, Gym Gebrüder Humboldt",3,,,
Detmold,Kreis Lippe,Gymnasium,168877,"Barntrup, Gym Große Twete",2,51.9874024,9.1180823,"Städtisches Gymnasium Barntrup, 5, Große Twete, Bellenbruch, Barntrup, Kreis Lippe, Nordrhein-Westfalen, 32683, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168889,"Lemgo, Gym Marianne-Weber-Gymnasium",2,52.0324107,8.8958409,"Marianne-Weber-Gymnasium, 34, Franz-Liszt-Straße, Innenstadt, Lemgo, Kreis Lippe, Nordrhein-Westfalen, 32657, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168890,"Lemgo, Gym Engelbert-Kaempfer",2,52.0271555,8.8960322,"Engelbert-Kaempfer-Gymnasium, Hinter dem Kloster, Innenstadt, Lemgo, Kreis Lippe, Nordrhein-Westfalen, 32657, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168907,"Oerlinghausen, Gym Niklas-Luhmann",1,51.962723,8.6600077,"Niklas-Luhmann-Gymnasium, Ravensberger Straße, Oerlinghausen, Kreis Lippe, Nordrhein-Westfalen, 33813, Deutschland"
Detmold,Kreis Lippe,Gymnasium,168920,"Bad Salzuflen, Gym Rudolph-Brandes",3,52.0771974,8.7636738,"Rudolph-Brandes-Gymnasium, 25e, Wasserfuhr, Schötmar, Ehrsen, Bad Salzuflen, Kreis Lippe, Nordrhein-Westfalen, 32108, Deutschland"
